method,training_run_id,policy_sha256,case,scenario_seed,simulation_seed,wall_time_constant_s,wall_sliding_friction,wall_yaw_deg,position_noise_std_m,force_noise_std_n,force_bias_n,measurement_delay_ms,bias_compensation_scale,controller,scenario,force_rmse_n,peak_force_n,tangent_rmse_mm,orientation_rmse_deg,contact_ratio_pct,torque_rms_nm,saturation_pct,controller_p95_us,fallback_count,policy_update_count,torque_context_fallback_count,residual_rms_n,residual_torque_projection_pct,residual_mean_projection_scale,nominal_torque_projection_pct,nominal_mean_projection_scale,nominal_projection_fallback_count,gate_pass,failed_checks
fixed_hybrid,,,blind_33,7046938307046653326,380702564837712535,0.009208092925962792,0.7120926361956823,-0.17542598263864928,0.00014724478137704793,0.40067478607170237,-0.4102661154277971,6,1.1100438622582205,hybrid,blind_33,1.3273515499885178,37.218538786222496,22.243569260949723,3.7128627742042815,100.0,23.47995308910873,0.0,80.53505,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
adaptive_hybrid,,,blind_33,7046938307046653326,380702564837712535,0.009208092925962792,0.7120926361956823,-0.17542598263864928,0.00014724478137704793,0.40067478607170237,-0.4102661154277971,6,1.1100438622582205,adaptive_hybrid,blind_33,1.5587989249477459,36.55592242569627,18.03111865419126,3.722756714507006,100.0,23.65848086754187,0.0,126.77125,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
safe_adaptive_hybrid,,,blind_33,7046938307046653326,380702564837712535,0.009208092925962792,0.7120926361956823,-0.17542598263864928,0.00014724478137704793,0.40067478607170237,-0.4102661154277971,6,1.1100438622582205,safe_adaptive_hybrid,blind_33,1.5587989249477459,36.55592242569627,18.03111865419126,3.722756714507006,100.0,23.65848086754187,0.0,200.7048,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_33,7046938307046653326,380702564837712535,0.009208092925962792,0.7120926361956823,-0.17542598263864928,0.00014724478137704793,0.40067478607170237,-0.4102661154277971,6,1.1100438622582205,torque_residual_run_00,blind_33,1.7452973238613063,37.074080347413414,15.137953096234636,3.7278633731126116,100.0,23.67427035988979,0.0,556.30295,0,226,0,2.8603245577485747,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_33,7046938307046653326,380702564837712535,0.009208092925962792,0.7120926361956823,-0.17542598263864928,0.00014724478137704793,0.40067478607170237,-0.4102661154277971,6,1.1100438622582205,torque_residual_run_01,blind_33,1.6327401769945893,38.30195383953299,15.279651899466966,3.730842797176241,100.0,23.668634917050003,0.0,558.3421,0,226,0,2.668891083527334,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_33,7046938307046653326,380702564837712535,0.009208092925962792,0.7120926361956823,-0.17542598263864928,0.00014724478137704793,0.40067478607170237,-0.4102661154277971,6,1.1100438622582205,torque_residual_run_02,blind_33,1.6983474226423105,37.11751426154742,15.132731503107026,3.7271623032198096,100.0,23.708732506418063,0.0,554.51175,0,226,0,2.9957953090717684,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_33,7046938307046653326,380702564837712535,0.009208092925962792,0.7120926361956823,-0.17542598263864928,0.00014724478137704793,0.40067478607170237,-0.4102661154277971,6,1.1100438622582205,torque_residual_run_03,blind_33,1.6635804305455657,36.77052381255366,15.632612163832576,3.729709147930453,100.0,23.683820104858512,0.0,554.8005,0,226,0,2.534750202014605,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_33,7046938307046653326,380702564837712535,0.009208092925962792,0.7120926361956823,-0.17542598263864928,0.00014724478137704793,0.40067478607170237,-0.4102661154277971,6,1.1100438622582205,torque_residual_run_04,blind_33,1.6385202988920617,36.94328214145208,15.549091602428375,3.7313529521751483,100.0,23.674602874197546,0.0,554.25965,0,226,0,2.696401696987045,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
fixed_hybrid,,,blind_34,6608365354930343734,2244055173431547424,0.01506854494909213,0.20587230687733932,5.481265669248092,0.0005183439108355629,0.6062312058303198,-0.7486883880609871,0,0.9708022878085232,hybrid,blind_34,1.096196707976575,27.350319335472314,8.748291350548959,1.0603815492353779,100.0,24.87952462947047,0.0,82.2615,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
adaptive_hybrid,,,blind_34,6608365354930343734,2244055173431547424,0.01506854494909213,0.20587230687733932,5.481265669248092,0.0005183439108355629,0.6062312058303198,-0.7486883880609871,0,0.9708022878085232,adaptive_hybrid,blind_34,0.93891032319715,25.739185499346206,7.411614390843044,1.0564568527310894,100.0,24.852523457414375,0.0,128.38819999999998,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_34,6608365354930343734,2244055173431547424,0.01506854494909213,0.20587230687733932,5.481265669248092,0.0005183439108355629,0.6062312058303198,-0.7486883880609871,0,0.9708022878085232,safe_adaptive_hybrid,blind_34,0.9491334625258011,26.09473617193833,7.415956770382347,1.0566678510044598,100.0,24.852866788373873,0.0,199.279,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_34,6608365354930343734,2244055173431547424,0.01506854494909213,0.20587230687733932,5.481265669248092,0.0005183439108355629,0.6062312058303198,-0.7486883880609871,0,0.9708022878085232,torque_residual_run_00,blind_34,1.051000249410145,26.513300921315988,7.265046306223359,1.0409473636406243,100.0,24.931826501452026,0.0,555.04245,0,226,0,2.7720188011549585,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_34,6608365354930343734,2244055173431547424,0.01506854494909213,0.20587230687733932,5.481265669248092,0.0005183439108355629,0.6062312058303198,-0.7486883880609871,0,0.9708022878085232,torque_residual_run_01,blind_34,0.9775251064391028,26.585804661070302,7.128048179571094,1.0393834470079937,100.0,24.915047045599106,0.0,551.7088,0,226,0,2.3826317871418743,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_34,6608365354930343734,2244055173431547424,0.01506854494909213,0.20587230687733932,5.481265669248092,0.0005183439108355629,0.6062312058303198,-0.7486883880609871,0,0.9708022878085232,torque_residual_run_02,blind_34,0.9445426524051602,26.29629775498125,6.915144412138335,1.0444958891365541,100.0,24.939408276850816,0.0,556.03835,0,226,0,2.54504420500368,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_34,6608365354930343734,2244055173431547424,0.01506854494909213,0.20587230687733932,5.481265669248092,0.0005183439108355629,0.6062312058303198,-0.7486883880609871,0,0.9708022878085232,torque_residual_run_03,blind_34,0.9602040700622057,26.403099807134332,7.329047895123614,1.0443946580827401,100.0,24.916047396563705,0.0,553.6292500000001,0,226,0,2.235078922849771,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_34,6608365354930343734,2244055173431547424,0.01506854494909213,0.20587230687733932,5.481265669248092,0.0005183439108355629,0.6062312058303198,-0.7486883880609871,0,0.9708022878085232,torque_residual_run_04,blind_34,0.9668350855898186,26.020864466683605,7.434916293115499,1.0428427517836503,100.0,24.92362400275793,0.0,556.8869000000001,0,226,0,2.3839440580274847,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_35,12371753132793142249,5026973335044610631,0.020445837231933897,0.29918626080174704,1.5230140149555096,0.0007935645330364665,0.13977730241446695,-0.8645583347870622,10,1.0544430426260012,hybrid,blind_35,1.3098509957692992,23.712809454993312,13.058716246600703,2.1321788718562016,100.0,24.99662827495525,0.0,90.5911,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
adaptive_hybrid,,,blind_35,12371753132793142249,5026973335044610631,0.020445837231933897,0.29918626080174704,1.5230140149555096,0.0007935645330364665,0.13977730241446695,-0.8645583347870622,10,1.0544430426260012,adaptive_hybrid,blind_35,0.9440830394358537,24.705368966234317,10.429054191733616,2.152788488339012,100.0,25.012351602799047,0.0,126.11975,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_35,12371753132793142249,5026973335044610631,0.020445837231933897,0.29918626080174704,1.5230140149555096,0.0007935645330364665,0.13977730241446695,-0.8645583347870622,10,1.0544430426260012,safe_adaptive_hybrid,blind_35,0.9447815951389662,24.43754079277976,10.429822349406656,2.152737925351034,100.0,25.012392123548928,0.0,202.831,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_35,12371753132793142249,5026973335044610631,0.020445837231933897,0.29918626080174704,1.5230140149555096,0.0007935645330364665,0.13977730241446695,-0.8645583347870622,10,1.0544430426260012,torque_residual_run_00,blind_35,1.022463227636104,24.55702401014822,8.200639810881734,2.165731813332054,100.0,25.08352463681011,0.0,558.4462,0,226,0,2.9343606862178824,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_35,12371753132793142249,5026973335044610631,0.020445837231933897,0.29918626080174704,1.5230140149555096,0.0007935645330364665,0.13977730241446695,-0.8645583347870622,10,1.0544430426260012,torque_residual_run_01,blind_35,0.9720231139243303,24.84926368073149,8.282910147378933,2.166813573994408,100.0,25.068042902421684,0.0,555.435,0,226,0,2.5609092427016735,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_35,12371753132793142249,5026973335044610631,0.020445837231933897,0.29918626080174704,1.5230140149555096,0.0007935645330364665,0.13977730241446695,-0.8645583347870622,10,1.0544430426260012,torque_residual_run_02,blind_35,1.0009583994746023,24.293030781241043,8.10352256972945,2.166118460499024,100.0,25.09422586646403,0.0,554.3280500000001,0,226,0,2.846498011695936,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_35,12371753132793142249,5026973335044610631,0.020445837231933897,0.29918626080174704,1.5230140149555096,0.0007935645330364665,0.13977730241446695,-0.8645583347870622,10,1.0544430426260012,torque_residual_run_03,blind_35,1.0181371851004926,24.457238340908813,8.713774977074095,2.16401473797253,100.0,25.069798517590197,0.0,555.0694500000001,0,226,0,2.424877538029427,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_35,12371753132793142249,5026973335044610631,0.020445837231933897,0.29918626080174704,1.5230140149555096,0.0007935645330364665,0.13977730241446695,-0.8645583347870622,10,1.0544430426260012,torque_residual_run_04,blind_35,0.9764777308547121,24.395286573891717,8.688183485417428,2.1667790234479787,100.0,25.075816305766363,0.0,554.47275,0,226,0,2.526248562633401,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_36,17486143900228895629,1908510169880595116,0.008061017794811247,0.4003579799171378,3.6588987235902444,0.0006946417152818601,0.7288025230730625,0.41657440911646626,4,0.9011331926890964,hybrid,blind_36,1.327758026554264,31.809475983354154,7.887503511135301,4.063318701967951,100.0,24.706304981477537,0.0,92.5064,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
adaptive_hybrid,,,blind_36,17486143900228895629,1908510169880595116,0.008061017794811247,0.4003579799171378,3.6588987235902444,0.0006946417152818601,0.7288025230730625,0.41657440911646626,4,0.9011331926890964,adaptive_hybrid,blind_36,1.2434618208319868,32.525881327862045,6.928621285128051,4.068283067219497,100.0,24.73419786630398,0.0,132.1002,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_36,17486143900228895629,1908510169880595116,0.008061017794811247,0.4003579799171378,3.6588987235902444,0.0006946417152818601,0.7288025230730625,0.41657440911646626,4,0.9011331926890964,safe_adaptive_hybrid,blind_36,1.1988439102021913,32.19379348564917,6.946075372646745,4.069313919175228,100.0,24.741258445347253,0.0,221.84505000000001,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_36,17486143900228895629,1908510169880595116,0.008061017794811247,0.4003579799171378,3.6588987235902444,0.0006946417152818601,0.7288025230730625,0.41657440911646626,4,0.9011331926890964,torque_residual_run_00,blind_36,1.1782082184302072,35.44003654889903,9.172273871783666,4.054669304388685,100.0,24.851693012262267,0.0,564.28675,0,226,0,2.6663280355610226,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_36,17486143900228895629,1908510169880595116,0.008061017794811247,0.4003579799171378,3.6588987235902444,0.0006946417152818601,0.7288025230730625,0.41657440911646626,4,0.9011331926890964,torque_residual_run_01,blind_36,1.0879460604644802,34.263772415050326,8.755266156842584,4.0543129429940405,100.0,24.83521903042533,0.0,560.16595,0,226,0,2.243881301089607,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_36,17486143900228895629,1908510169880595116,0.008061017794811247,0.4003579799171378,3.6588987235902444,0.0006946417152818601,0.7288025230730625,0.41657440911646626,4,0.9011331926890964,torque_residual_run_02,blind_36,1.0903994427221866,33.14977946389389,8.635465117440152,4.055465906369812,100.0,24.84093601598289,0.0,557.0604500000001,0,226,0,2.314209988925367,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_36,17486143900228895629,1908510169880595116,0.008061017794811247,0.4003579799171378,3.6588987235902444,0.0006946417152818601,0.7288025230730625,0.41657440911646626,4,0.9011331926890964,torque_residual_run_03,blind_36,1.085576734768065,32.794926474032145,8.683848279757544,4.059022066606253,100.0,24.826482448533813,0.0,558.0032500000001,0,226,0,2.082357168185842,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_36,17486143900228895629,1908510169880595116,0.008061017794811247,0.4003579799171378,3.6588987235902444,0.0006946417152818601,0.7288025230730625,0.41657440911646626,4,0.9011331926890964,torque_residual_run_04,blind_36,1.1216588939896237,33.24435943864676,8.931181428943795,4.056031917729931,100.0,24.856157486922292,0.0,561.7402500000001,0,226,0,2.285664853771203,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_37,4778364348318005161,8264065467822704700,0.007487629688032116,0.4081686688282562,-0.5349839411335058,0.00012201158312840797,0.5554194502410368,-0.9783715275005966,0,0.8763587433348363,hybrid,blind_37,1.4023112584750903,31.79735436814148,8.982154906709066,5.2705274768129,100.0,24.655396958101523,0.0,87.1784,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
adaptive_hybrid,,,blind_37,4778364348318005161,8264065467822704700,0.007487629688032116,0.4081686688282562,-0.5349839411335058,0.00012201158312840797,0.5554194502410368,-0.9783715275005966,0,0.8763587433348363,adaptive_hybrid,blind_37,2.370497912764431,31.62253574633435,7.6022342166078305,5.245944467604051,100.0,24.546047925812548,0.0,126.24334999999999,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,force_rmse
safe_adaptive_hybrid,,,blind_37,4778364348318005161,8264065467822704700,0.007487629688032116,0.4081686688282562,-0.5349839411335058,0.00012201158312840797,0.5554194502410368,-0.9783715275005966,0,0.8763587433348363,safe_adaptive_hybrid,blind_37,2.3824200991802527,31.49958501707389,7.588697389121558,5.245361425537705,100.0,24.543906016853068,0.0,198.38305,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,force_rmse
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_37,4778364348318005161,8264065467822704700,0.007487629688032116,0.4081686688282562,-0.5349839411335058,0.00012201158312840797,0.5554194502410368,-0.9783715275005966,0,0.8763587433348363,torque_residual_run_00,blind_37,1.6333302217591188,35.810332319167294,10.304427251710553,5.2386599165756715,100.0,24.678875741456135,0.0,559.507,0,226,0,2.7192700622393566,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_37,4778364348318005161,8264065467822704700,0.007487629688032116,0.4081686688282562,-0.5349839411335058,0.00012201158312840797,0.5554194502410368,-0.9783715275005966,0,0.8763587433348363,torque_residual_run_01,blind_37,1.831278232472505,32.583581215323285,9.760721665810925,5.238327223291706,100.0,24.63648006460445,0.0,554.6356000000001,0,226,0,2.194839628630692,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_37,4778364348318005161,8264065467822704700,0.007487629688032116,0.4081686688282562,-0.5349839411335058,0.00012201158312840797,0.5554194502410368,-0.9783715275005966,0,0.8763587433348363,torque_residual_run_02,blind_37,1.8614808911090694,34.50916032531429,9.617965340075772,5.237036248039366,100.0,24.64676357667473,0.0,557.27305,0,226,0,2.1787760843800883,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_37,4778364348318005161,8264065467822704700,0.007487629688032116,0.4081686688282562,-0.5349839411335058,0.00012201158312840797,0.5554194502410368,-0.9783715275005966,0,0.8763587433348363,torque_residual_run_03,blind_37,1.8540028287469639,32.70710191670244,9.595709982131948,5.2398769073468845,100.0,24.638798807047532,0.0,557.0153,0,226,0,1.9855412598842317,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_37,4778364348318005161,8264065467822704700,0.007487629688032116,0.4081686688282562,-0.5349839411335058,0.00012201158312840797,0.5554194502410368,-0.9783715275005966,0,0.8763587433348363,torque_residual_run_04,blind_37,1.8040236472296676,34.69561315962734,9.84824521973208,5.239128787706156,100.0,24.646018905659773,0.0,556.8588,0,226,0,2.218918818823565,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_38,16419433584203198316,15393748500866209412,0.016414120456607062,0.6757122792147123,-0.832904924439779,7.458001841871793e-05,0.47148855080832797,0.29582077380395444,26,1.05797328956229,hybrid,blind_38,1.0683913391202917,29.378840781665925,16.3294909023641,2.125062880188025,100.0,23.720092546245567,0.0,83.4318,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,tangent_rmse
adaptive_hybrid,,,blind_38,16419433584203198316,15393748500866209412,0.016414120456607062,0.6757122792147123,-0.832904924439779,7.458001841871793e-05,0.47148855080832797,0.29582077380395444,26,1.05797328956229,adaptive_hybrid,blind_38,1.1873307056712061,31.162253842549784,13.38141235218248,2.121693155674743,100.0,23.86464996379988,0.0,125.27239999999999,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_38,16419433584203198316,15393748500866209412,0.016414120456607062,0.6757122792147123,-0.832904924439779,7.458001841871793e-05,0.47148855080832797,0.29582077380395444,26,1.05797328956229,safe_adaptive_hybrid,blind_38,1.1873309862195582,31.162256175702538,13.381412762387052,2.1216931401910863,100.0,23.864649933135798,0.0,202.4423,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_38,16419433584203198316,15393748500866209412,0.016414120456607062,0.6757122792147123,-0.832904924439779,7.458001841871793e-05,0.47148855080832797,0.29582077380395444,26,1.05797328956229,torque_residual_run_00,blind_38,1.3102542693174766,30.97612722036884,11.120784836101464,2.124775184889302,100.0,23.872152232077067,0.0,560.36685,0,226,0,2.8375840407488293,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_38,16419433584203198316,15393748500866209412,0.016414120456607062,0.6757122792147123,-0.832904924439779,7.458001841871793e-05,0.47148855080832797,0.29582077380395444,26,1.05797328956229,torque_residual_run_01,blind_38,1.2460394769982905,31.737126686582847,11.20422827363477,2.126793556648563,100.0,23.838577303853597,0.0,555.78315,0,226,0,2.574416242269641,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_38,16419433584203198316,15393748500866209412,0.016414120456607062,0.6757122792147123,-0.832904924439779,7.458001841871793e-05,0.47148855080832797,0.29582077380395444,26,1.05797328956229,torque_residual_run_02,blind_38,1.358669881459264,33.71850962483473,10.979620145347198,2.1249822918533674,100.0,23.88322178743864,0.0,553.2751,0,226,0,2.843723682244992,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_38,16419433584203198316,15393748500866209412,0.016414120456607062,0.6757122792147123,-0.832904924439779,7.458001841871793e-05,0.47148855080832797,0.29582077380395444,26,1.05797328956229,torque_residual_run_03,blind_38,1.2964672948502542,31.312397652961664,11.554805100596425,2.1266604331288894,100.0,23.868886790537196,0.0,551.82335,0,226,0,2.4252763452143715,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_38,16419433584203198316,15393748500866209412,0.016414120456607062,0.6757122792147123,-0.832904924439779,7.458001841871793e-05,0.47148855080832797,0.29582077380395444,26,1.05797328956229,torque_residual_run_04,blind_38,1.2995400855360828,33.15896311126267,11.496558477303429,2.128266458246588,100.0,23.865752861297874,0.0,572.92165,0,226,0,2.5802239226358226,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_39,16230882037532323995,12979726015522266593,0.011255385245044198,0.49555485917015724,2.7566800532814497,0.00023605386000759393,0.23690040393023376,-0.8430935980950676,18,1.0718465677856606,hybrid,blind_39,1.3782227197500545,28.483544070863886,14.999754293270273,2.6676564708763157,100.0,24.718047826906833,0.0,90.22915,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
adaptive_hybrid,,,blind_39,16230882037532323995,12979726015522266593,0.011255385245044198,0.49555485917015724,2.7566800532814497,0.00023605386000759393,0.23690040393023376,-0.8430935980950676,18,1.0718465677856606,adaptive_hybrid,blind_39,1.1073608427885617,28.347788210629258,11.77405147255998,2.687457804488887,100.0,24.77238104372142,0.0,132.7758,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_39,16230882037532323995,12979726015522266593,0.011255385245044198,0.49555485917015724,2.7566800532814497,0.00023605386000759393,0.23690040393023376,-0.8430935980950676,18,1.0718465677856606,safe_adaptive_hybrid,blind_39,1.1073639738846142,28.34779623625774,11.77405428708783,2.6874576988938,100.0,24.772381088176513,0.0,198.31980000000001,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_39,16230882037532323995,12979726015522266593,0.011255385245044198,0.49555485917015724,2.7566800532814497,0.00023605386000759393,0.23690040393023376,-0.8430935980950676,18,1.0718465677856606,torque_residual_run_00,blind_39,1.3156408633387753,29.92545887970052,9.513745738141514,2.69544165628456,100.0,24.883582110773204,0.0,553.5849499999999,0,226,0,2.874279984638496,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_39,16230882037532323995,12979726015522266593,0.011255385245044198,0.49555485917015724,2.7566800532814497,0.00023605386000759393,0.23690040393023376,-0.8430935980950676,18,1.0718465677856606,torque_residual_run_01,blind_39,1.2270002404274525,30.2139976558319,9.515029301156531,2.699180477092807,100.0,24.845816845208684,0.0,553.1829,0,226,0,2.589711876694496,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_39,16230882037532323995,12979726015522266593,0.011255385245044198,0.49555485917015724,2.7566800532814497,0.00023605386000759393,0.23690040393023376,-0.8430935980950676,18,1.0718465677856606,torque_residual_run_02,blind_39,1.3095621563907902,30.393930701699293,9.458671674935085,2.695017062565017,100.0,24.895725199626032,0.0,554.9644000000001,0,226,0,2.8995568545320887,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_39,16230882037532323995,12979726015522266593,0.011255385245044198,0.49555485917015724,2.7566800532814497,0.00023605386000759393,0.23690040393023376,-0.8430935980950676,18,1.0718465677856606,torque_residual_run_03,blind_39,1.2996980401815508,29.768313914286445,9.997754383789903,2.694097281753677,100.0,24.85803866491868,0.0,553.0753500000001,0,226,0,2.4688428978601094,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_39,16230882037532323995,12979726015522266593,0.011255385245044198,0.49555485917015724,2.7566800532814497,0.00023605386000759393,0.23690040393023376,-0.8430935980950676,18,1.0718465677856606,torque_residual_run_04,blind_39,1.2475844238746754,30.02051797830122,9.9276550847759,2.6972500923618714,100.0,24.864036623928424,0.0,554.40825,0,226,0,2.5693027834477298,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_40,6962791529958519731,4121268961919417700,0.01843062731480921,0.5622892548724563,-1.2955050737576137,0.0004247818879525834,0.37819590265256864,1.0998437224013164,30,0.89567929367422,hybrid,blind_40,2.080698785308777,60.49118589633582,7.113508196044101,4.695446057947201,100.0,28.97251742472343,15.822222222222221,81.48245,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,force_rmse;peak_force;saturation
adaptive_hybrid,,,blind_40,6962791529958519731,4121268961919417700,0.01843062731480921,0.5622892548724563,-1.2955050737576137,0.0004247818879525834,0.37819590265256864,1.0998437224013164,30,0.89567929367422,adaptive_hybrid,blind_40,1.904493844235633,61.28721231715687,6.153052180017238,4.701301839027361,100.0,29.16680207009693,16.444444444444446,129.69705,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;saturation
