trace,index,wrench_max_abs_error,torque_max_abs_error,equivalent_mu,update_ready,projection_status,projection_scale
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4402,0.0,3.552713678800501e-15,0.5053373199673878,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4403,0.0,0.0,0.505308597277357,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4404,1.1102230246251565e-15,1.3322676295501878e-15,0.5052819559825807,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4405,1.1102230246251565e-15,1.1102230246251565e-15,0.5052650435440333,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4406,0.0,4.440892098500626e-16,0.505214146953434,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4407,1.1102230246251565e-15,1.3322676295501878e-15,0.5052035300444624,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4408,6.938893903907228e-18,0.0,0.5052001544568081,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4409,0.0,4.440892098500626e-16,0.5051949383395775,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4410,0.0,4.440892098500626e-16,0.5052090617515215,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4411,1.3877787807814457e-17,4.440892098500626e-16,0.5052108097870605,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4412,0.0,8.881784197001252e-16,0.5052173683268663,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4413,1.1102230246251565e-15,3.552713678800501e-15,0.5051997809960995,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4414,1.1102230246251565e-15,1.1102230246251565e-15,0.5051784786861404,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4415,6.938893903907228e-18,4.440892098500626e-16,0.5051331554560119,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4416,1.3877787807814457e-17,4.440892098500626e-16,0.5051406822530631,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4417,0.0,0.0,0.505112456928279,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4418,0.0,0.0,0.5050951159379138,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4419,0.0,0.0,0.5051093353782329,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4420,0.0,0.0,0.5050961300582884,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4421,0.0,4.440892098500626e-16,0.5050041946756997,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4422,1.1102230246251565e-15,1.1102230246251565e-15,0.5049781020523486,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4423,0.0,0.0,0.5049596559188196,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4424,0.0,0.0,0.5049337188694051,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4425,6.938893903907228e-18,4.440892098500626e-16,0.5048974433942216,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4426,1.3877787807814457e-17,0.0,0.504868575771016,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4427,0.0,4.440892098500626e-16,0.5048401922589479,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4428,6.938893903907228e-18,0.0,0.5048703085208516,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4429,1.7763568394002505e-15,8.881784197001252e-16,0.5048853659052035,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4430,0.0,0.0,0.5048677403679163,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4431,6.938893903907228e-18,4.440892098500626e-16,0.5048513774491293,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4432,6.938893903907228e-18,0.0,0.5048113354779148,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4433,6.938893903907228e-18,4.440892098500626e-16,0.5047519677376603,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4434,6.938893903907228e-18,8.881784197001252e-16,0.5047367841758945,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4435,1.1102230246251565e-15,1.3322676295501878e-15,0.5047059926764094,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4436,0.0,0.0,0.5046384274376216,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4437,1.1102230246251565e-15,1.1102230246251565e-15,0.5045646904005558,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4438,1.1102230246251565e-15,1.1102230246251565e-15,0.5045485756081479,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4439,6.938893903907228e-18,4.440892098500626e-16,0.5045719584577241,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4440,1.7763568394002505e-15,8.881784197001252e-16,0.5045697588493592,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4441,1.1102230246251565e-15,1.3322676295501878e-15,0.5045879551622967,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4442,1.7763568394002505e-15,1.3322676295501878e-15,0.5045681113199797,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4443,1.7763568394002505e-15,2.220446049250313e-15,0.5045669250443817,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4444,0.0,0.0,0.504514521209614,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4445,0.0,4.440892098500626e-16,0.5045281609983792,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4446,1.1102230246251565e-15,1.3322676295501878e-15,0.5045398567444073,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4447,5.551115123125783e-16,5.551115123125783e-16,0.5045147932553603,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4448,1.1102230246251565e-15,1.1102230246251565e-15,0.5045065409363512,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4449,0.0,0.0,0.5044544440722285,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4450,1.3877787807814457e-17,4.440892098500626e-16,0.5044380002857246,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4451,1.7763568394002505e-15,3.552713678800501e-15,0.5044173333009783,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4452,1.3877787807814457e-17,0.0,0.5043983294098868,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4453,1.7763568394002505e-15,8.881784197001252e-16,0.5043653460297527,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4454,1.3877787807814457e-17,0.0,0.5043571633265425,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4455,1.1102230246251565e-15,1.1102230246251565e-15,0.5044227411366283,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4456,1.3877787807814457e-17,0.0,0.5043505695631785,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4457,0.0,4.440892098500626e-16,0.5043501655346129,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4458,0.0,0.0,0.5043296601573661,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4459,1.1102230246251565e-15,1.3322676295501878e-15,0.5043156267767631,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4460,1.3877787807814457e-17,8.881784197001252e-16,0.5042719835099053,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4461,1.7763568394002505e-15,1.7763568394002505e-15,0.5042339812518363,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4462,0.0,0.0,0.5042724560337715,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4463,0.0,4.440892098500626e-16,0.5042395809823788,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4464,1.1102230246251565e-15,1.1102230246251565e-15,0.5042000916717998,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4465,0.0,0.0,0.5042059171355452,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4466,1.1102230246251565e-15,1.3322676295501878e-15,0.5042049670288226,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4467,1.1102230246251565e-15,1.1102230246251565e-15,0.5041393918744095,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4468,1.1102230246251565e-15,1.1102230246251565e-15,0.5041268104736387,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4469,0.0,4.440892098500626e-16,0.5040671485484237,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4470,1.3877787807814457e-17,8.881784197001252e-16,0.5040648546485177,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4471,0.0,3.552713678800501e-15,0.5040381160606097,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4472,3.469446951953614e-18,0.0,0.5039869315326548,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4473,6.938893903907228e-18,4.440892098500626e-16,0.5039366745997905,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4474,1.7763568394002505e-15,4.440892098500626e-16,0.5039089954192871,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4475,1.1102230246251565e-15,1.3322676295501878e-15,0.5038768303463207,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4476,1.1102230246251565e-15,1.7763568394002505e-15,0.5038401930638263,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4477,8.881784197001252e-16,6.661338147750939e-16,0.503749795787646,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4478,1.3877787807814457e-17,0.0,0.5037121005421941,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4479,1.7763568394002505e-15,9.992007221626409e-16,0.5036731261803902,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4480,6.938893903907228e-18,4.440892098500626e-16,0.503627838614812,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4481,6.938893903907228e-18,8.881784197001252e-16,0.5036303002502021,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4482,5.551115123125783e-16,8.881784197001252e-16,0.5036520582216758,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4483,1.3877787807814457e-17,3.552713678800501e-15,0.5036151629023613,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4484,1.1102230246251565e-15,1.3322676295501878e-15,0.5036183579164646,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4485,1.1102230246251565e-15,1.3322676295501878e-15,0.5036303253317733,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4486,3.469446951953614e-18,0.0,0.5036002123815833,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4487,1.1102230246251565e-15,1.3322676295501878e-15,0.5035968725561978,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4488,1.1102230246251565e-15,3.552713678800501e-15,0.5035513592266471,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4489,1.7763568394002505e-15,3.552713678800501e-15,0.5035198683816464,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4490,1.1102230246251565e-15,1.3322676295501878e-15,0.5034852331373668,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4491,1.3877787807814457e-17,4.440892098500626e-16,0.5034686443909043,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4492,1.1102230246251565e-15,1.3322676295501878e-15,0.5034548676400681,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4493,1.1102230246251565e-15,1.3322676295501878e-15,0.503372750282119,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4494,3.469446951953614e-18,0.0,0.5033221666722538,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4495,1.1102230246251565e-15,1.3322676295501878e-15,0.5032858284653642,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4496,0.0,0.0,0.5032718402823465,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4497,1.1102230246251565e-15,1.3322676295501878e-15,0.503245489593355,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4498,0.0,0.0,0.5032383344336938,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4499,0.0,0.0,0.5032166579611487,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4500,1.0408340855860843e-17,2.220446049250313e-16,0.5031658937429293,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4501,0.0,4.440892098500626e-16,0.5031121415482179,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4502,1.1102230246251565e-15,1.1102230246251565e-15,0.5031467008846153,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4503,1.3877787807814457e-17,0.0,0.5030977526844551,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4504,1.1102230246251565e-15,1.3322676295501878e-15,0.5030632008271917,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4505,1.3877787807814457e-17,2.220446049250313e-16,0.5030285596973093,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4506,8.881784197001252e-16,3.552713678800501e-15,0.5029910519690735,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4507,1.3877787807814457e-17,0.0,0.5029434068321561,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4508,1.3877787807814457e-17,0.0,0.5028574518878416,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4509,0.0,3.552713678800501e-15,0.5027676968230566,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4510,8.673617379884035e-19,2.220446049250313e-16,0.5027413242748867,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4511,1.1102230246251565e-15,1.1102230246251565e-15,0.5027273522312671,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4512,0.0,3.552713678800501e-15,0.5026486158398557,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4513,1.7763568394002505e-15,8.881784197001252e-16,0.5026317414944892,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4514,3.469446951953614e-18,0.0,0.5026175870508732,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4515,1.1102230246251565e-15,3.552713678800501e-15,0.5025997784495677,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4516,0.0,0.0,0.5025129915702162,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4517,1.1102230246251565e-15,1.3322676295501878e-15,0.5024964058245229,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4518,8.881784197001252e-16,4.440892098500626e-16,0.5024717611517491,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4519,8.673617379884035e-19,2.220446049250313e-16,0.502455441147387,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4520,1.3877787807814457e-17,2.220446049250313e-16,0.5024422305326155,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4521,8.673617379884035e-19,4.440892098500626e-16,0.50236114720282,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4522,8.881784197001252e-16,4.440892098500626e-16,0.5022827301963219,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4523,8.881784197001252e-16,8.881784197001252e-16,0.5022433741026524,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4524,1.1102230246251565e-15,1.3322676295501878e-15,0.5022069996358828,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4525,1.3877787807814457e-17,8.881784197001252e-16,0.5021819785645275,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4526,1.3877787807814457e-17,2.220446049250313e-16,0.5021783627278339,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4527,1.1102230246251565e-15,1.3322676295501878e-15,0.5021523775830976,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4528,8.673617379884035e-19,0.0,0.5021349460507829,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4529,1.0842021724855044e-18,4.440892098500626e-16,0.502070631700433,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4530,1.1102230246251565e-15,1.1102230246251565e-15,0.5020621550444769,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4531,1.3010426069826053e-18,3.552713678800501e-15,0.5020397970469346,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4532,1.7763568394002505e-15,2.220446049250313e-16,0.501993425535781,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/stop_hold_reverse__seed_11__online__full.npz,4533,5.204170427930421e-18,0.0,0.5019470827938806,True,unchanged,1.0
