scale,method,case_index,scenario,simulation_seed,wall_yaw_deg,wall_time_constant_s,tool_mass_kg,duration_s,has_raw_contact,force_rmse_n,peak_force_n,tangent_rmse_mm,contact_ratio_pct,saturation_pct,orientation_rmse_deg,measurement_rmse_n,seconds_over_35_n,first_raw_contact_time_s,max_penetration_mm,evaluation_median_penetration_mm,projection_pct,max_compensation_force_n,tangent_velocity_error_rms_m_s,minimum_torque_headroom_nm,minimum_reserved_torque_headroom_nm,frozen_metric_max_abs_error,failed_gates,all_gates_pass
1.0,baseline,19,surface_dev_19,29,15.0,0.005,0.13,4.5,True,0.17574927680732128,12.600152578081135,11.794599380739623,100.0,0.0,0.39567485328350627,0.20835061681572747,0.0,0.544,0.787856630716819,0.6632715792482258,0.0,0.0,0.018146886908863655,5.963672378431094,4.763672378431095,0.0,,yes
1.0,integral,19,surface_dev_19,29,15.0,0.005,0.13,4.5,True,0.18763190447496547,12.621853557575934,8.139890735401226,100.0,0.0,0.49636539379394895,0.20819398855696544,0.0,0.544,0.7878416219125294,0.6406653867166364,0.0,5.185696843440886,0.01728556537157342,5.88684935740165,4.686849357401651,0.0,,yes
1.0,friction,19,surface_dev_19,29,15.0,0.005,0.13,4.5,True,0.16370752384810117,12.60015257809223,1.9005662218855874,100.0,0.0,0.4239537989918888,0.20869307310918223,0.0,0.544,0.7878566307167254,0.6564817889965733,0.0,5.620996841637284,0.003877222980764645,5.875634914839869,4.67563491483987,0.0,,yes
1.0,online,19,surface_dev_19,29,15.0,0.005,0.13,4.5,True,0.16769737668579304,12.634967972231678,1.3488483765406731,100.0,0.0,0.43970566152733837,0.20893307836475647,0.0,0.544,0.7878566307167254,0.6542856129499887,0.0,5.984360762996737,0.00415674210629668,5.866219072134442,4.666219072134442,0.0,,yes
1.0,baseline,20,surface_dev_20,11,15.0,0.012,0.1,4.5,True,0.1867531272752267,12.638381981456387,11.80636688446089,100.0,0.0,0.39549305165019344,0.2035108768963834,0.0,0.544,0.8509454786976567,0.717143443467707,0.0,0.0,0.018139099649459808,6.0121152778285385,4.812115277828539,0.0,,yes
1.0,integral,20,surface_dev_20,11,15.0,0.012,0.1,4.5,True,0.19621493089045938,12.636075926790975,8.155559549204456,100.0,0.0,0.4960914496790851,0.2030513046918205,0.0,0.544,0.8509307812148564,0.6946339183061395,0.0,5.192877134502756,0.01724383603757864,5.935318635665824,4.735318635665824,0.0,,yes
1.0,friction,20,surface_dev_20,11,15.0,0.012,0.1,4.5,True,0.17278808485609837,12.628721905310462,1.9181234828999645,100.0,0.0,0.4237785011938424,0.20355828477857887,0.0,0.544,0.8509454786976567,0.7101962338320975,0.0,5.619949493705211,0.0037934198275702204,5.9232917974452945,4.723291797445295,0.0,,yes
1.0,online,20,surface_dev_20,11,15.0,0.012,0.1,4.5,True,0.1761589667229461,12.698348888756854,1.3691711943416653,100.0,0.0,0.43945753153606104,0.20366847813916125,0.0,0.544,0.8509454786976567,0.7080417708385591,0.0,5.984360762996737,0.0040955249633213365,5.911715112789507,4.711715112789507,0.0,,yes
1.0,baseline,21,surface_dev_21,29,15.0,0.012,0.1,4.5,True,0.17809677188060943,12.612488486894364,11.796179743873726,100.0,0.0,0.3958359637624002,0.20892205897273183,0.0,0.544,0.8507462602938554,0.7169387464854693,0.0,0.0,0.01815696898932655,6.007085001912471,4.807085001912472,0.0,,yes
1.0,integral,21,surface_dev_21,29,15.0,0.012,0.1,4.5,True,0.18991277027073936,12.65838340970395,8.143862677132459,100.0,0.0,0.49648988317727466,0.20874159074906934,0.0,0.544,0.850729321629766,0.6942031772787862,0.0,5.184586539446722,0.017298961842833135,5.930519517894924,4.730519517894924,0.0,,yes
1.0,friction,21,surface_dev_21,29,15.0,0.012,0.1,4.5,True,0.16537428964500206,12.61248848689036,1.9017705317566953,100.0,0.0,0.42404262938620324,0.20907800078041278,0.0,0.544,0.8507462602938622,0.7097962768925856,0.0,5.623807687573647,0.0038576196400415663,5.9192285919480465,4.719228591948047,0.0,,yes
1.0,online,21,surface_dev_21,29,15.0,0.012,0.1,4.5,True,0.16917469026110402,12.673071011543689,1.3598450096270125,100.0,0.0,0.4398527300818449,0.20933800031643396,0.0,0.544,0.8507462602938622,0.70780223635406,0.0,5.984360762996737,0.004158255375153963,5.909873351033441,4.709873351033441,0.0,,yes
1.0,baseline,22,surface_dev_22,11,15.0,0.012,0.13,4.5,True,0.187239038673398,12.639359469003512,11.809377992572083,100.0,0.0,0.3955585105362572,0.2034441232754864,0.0,0.544,0.8492252600052451,0.7149654249689799,0.0,0.0,0.018153089955715875,5.967558056118396,4.767558056118396,0.0,,yes
1.0,integral,22,surface_dev_22,11,15.0,0.012,0.13,4.5,True,0.1965665918873731,12.637313391606307,8.159025413094591,100.0,0.0,0.49620177001213117,0.20299565592198934,0.0,0.544,0.8492106924136815,0.6923581382914049,0.0,5.193325247744426,0.017267219732615063,5.890457553617658,4.690457553617659,0.0,,yes
1.0,friction,22,surface_dev_22,11,15.0,0.012,0.13,4.5,True,0.1732059200335102,12.629794323374925,1.9231453361686073,100.0,0.0,0.42384893785275524,0.20350668322951246,0.0,0.544,0.8492252600052451,0.7079802222364588,0.0,5.619614736156516,0.0038113055777037894,5.878658258002289,4.678658258002289,0.0,,yes
1.0,online,22,surface_dev_22,11,15.0,0.012,0.13,4.5,True,0.17656593199468198,12.699226132762577,1.3756514479751922,100.0,0.0,0.4395322338332971,0.2036315523874168,0.0,0.544,0.8492252600052451,0.70586672669448,0.0,5.984360762996737,0.004119218065818905,5.867061409770287,4.667061409770287,0.0,,yes
1.0,baseline,23,surface_dev_23,29,15.0,0.012,0.13,4.5,True,0.17833229261383077,12.613569433329904,11.799185139238112,100.0,0.0,0.39590173062981854,0.20886598282764365,0.0,0.544,0.8490273225311915,0.7147519530949498,0.0,0.0,0.0181710672732515,5.962490007756641,4.762490007756642,0.0,,yes
1.0,integral,23,surface_dev_23,29,15.0,0.012,0.13,4.5,True,0.19001851467098352,12.659353742562168,8.147326593380022,100.0,0.0,0.4966006122808855,0.20869084328934376,0.0,0.544,0.8490105266915835,0.6919460241823008,0.0,5.185111419238585,0.01732253939541473,5.885736272611867,4.685736272611868,0.0,,yes
1.0,friction,23,surface_dev_23,29,15.0,0.012,0.13,4.5,True,0.1655141020379737,12.613569433329905,1.9067934327438807,100.0,0.0,0.4241132349699289,0.20903586290526577,0.0,0.544,0.8490273225311915,0.70763247147612,0.0,5.623616024550901,0.0038757621951650075,5.874571577123843,4.674571577123844,0.0,,yes
1.0,online,23,surface_dev_23,29,15.0,0.012,0.13,4.5,True,0.16930520613961525,12.674039191187745,1.3664138393386482,100.0,0.0,0.4399293026503292,0.20930751287706215,0.0,0.544,0.8490273225311915,0.7055795026686493,0.0,5.984360762996737,0.0041824288240901565,5.865189787320448,4.665189787320449,0.0,,yes
2.0,baseline,0,surface_dev_00,11,-15.0,0.005,0.1,4.5,True,0.20153024592371507,12.541452551798194,11.827716922875798,100.0,0.0,0.2836358298288546,0.20317374354957757,0.0,0.548,0.7888898870519467,0.6688118039963556,0.0,0.0,0.018064416291135296,6.2316422393661615,5.031642239366162,,,yes
2.0,integral,0,surface_dev_00,11,-15.0,0.005,0.1,4.5,True,0.23753592644779647,12.539568369538431,8.119680365655535,100.0,0.0,0.3506854368339005,0.2036225596693915,0.0,0.548,0.788872429394176,0.6446131055162663,0.0,5.235021666169987,0.0170573107750196,6.202729295381651,5.002729295381652,,,yes
2.0,friction,0,surface_dev_00,11,-15.0,0.005,0.1,4.5,True,0.21119625207485648,12.541452551798194,1.9039278607932084,100.0,0.0,0.2954341102123998,0.2007700632270915,0.0,0.548,0.7888898870519467,0.6600455946786845,0.0,5.550821699609894,0.003987431757055127,6.179480088317013,4.979480088317014,,,yes
2.0,online,0,surface_dev_00,11,-15.0,0.005,0.1,4.5,True,0.21951198285110957,12.541452551798194,1.4116475912808335,100.0,0.0,0.3046858788926256,0.20025615260563331,0.0,0.548,0.7888898870519467,0.6585504346298381,0.0,5.984360716642944,0.004661938251513319,6.157239414981818,4.957239414981819,,,yes
2.0,baseline,1,surface_dev_01,29,-15.0,0.005,0.1,4.5,True,0.1909871693895762,12.520181598889202,11.822975135090505,100.0,0.0,0.28379321770813515,0.20794333879940305,0.0,0.548,0.788623812101187,0.6698511401394269,0.0,0.0,0.018098681637913883,6.238664283191136,5.038664283191137,,,yes
2.0,integral,1,surface_dev_01,29,-15.0,0.005,0.1,4.5,True,0.2308744436874533,12.518391418829646,8.11661618210011,100.0,0.0,0.35085024531501596,0.2082754686029815,0.0,0.548,0.7886061603837279,0.6439222799484099,0.0,5.222401087138875,0.017132701562638183,6.208559510285276,5.008559510285277,,,yes
2.0,friction,1,surface_dev_01,29,-15.0,0.005,0.1,4.5,True,0.20176289072841178,12.520181598889204,1.8933901560960456,100.0,0.0,0.29555874770298834,0.20563509132039437,0.0,0.548,0.788623812101187,0.6610807026228294,0.0,5.563151993326076,0.004052884201421877,6.173618716456893,4.973618716456894,,,yes
2.0,online,1,surface_dev_01,29,-15.0,0.005,0.1,4.5,True,0.21078489423043778,12.520181598889204,1.4069541621182902,100.0,0.0,0.3048502794170289,0.20511833735824736,0.0,0.548,0.788623812101187,0.6589126628029681,0.0,5.984360716642944,0.004695265445956715,6.184151937601893,4.984151937601894,,,yes
2.0,baseline,2,surface_dev_02,11,-15.0,0.005,0.13,4.5,True,0.20279741752633476,12.54253622930528,11.830864245347124,100.0,0.0,0.28368678742587883,0.20312651037685564,0.0,0.548,0.787328286174574,0.6666363975509384,0.0,0.0,0.018078526536271414,6.1872635245202225,4.987263524520223,,,yes
2.0,integral,2,surface_dev_02,11,-15.0,0.005,0.13,4.5,True,0.23867377449497731,12.540658794402187,8.123067365667838,100.0,0.0,0.3507773050256969,0.20358455791075453,0.0,0.548,0.7873109409783154,0.6423234043833881,0.0,5.236365253966025,0.017080628505456663,6.158025432187737,4.958025432187737,,,yes
2.0,friction,2,surface_dev_02,11,-15.0,0.005,0.13,4.5,True,0.21233219994561411,12.542536229309793,1.9091755642068626,100.0,0.0,0.2954822224029761,0.20073461447239457,0.0,0.548,0.7873282861745114,0.6578664586531606,0.0,5.550970277394162,0.004005959098676683,6.135223798349823,4.935223798349823,,,yes
2.0,online,2,surface_dev_02,11,-15.0,0.005,0.13,4.5,True,0.22063340306240184,12.542536229309793,1.4183608695536396,100.0,0.0,0.3047474779892139,0.2002416668379825,0.0,0.548,0.7873282861745114,0.6563435357822087,0.0,5.984360716642944,0.0046883719032997494,6.1129179713928705,4.912917971392871,,,yes
2.0,baseline,3,surface_dev_03,29,-15.0,0.005,0.13,4.5,True,0.19209002984172774,12.521219319480025,11.826091008350675,100.0,0.0,0.28384454663833875,0.20788773221982002,0.0,0.548,0.7870637520220846,0.6676967251141638,0.0,0.0,0.018112817114101207,6.194091287968124,4.994091287968125,,,yes
2.0,integral,3,surface_dev_03,29,-15.0,0.005,0.13,4.5,True,0.23185729780751937,12.519433988828192,8.119985121059027,100.0,0.0,0.3509426069871709,0.20822760571245322,0.0,0.548,0.7870462079641247,0.6416256603662371,0.0,5.2236929911120376,0.017156161808618457,6.164187669481852,4.964187669481853,,,yes
2.0,friction,3,surface_dev_03,29,-15.0,0.005,0.13,4.5,True,0.2027323104120075,12.521219319480025,1.8986109133664002,100.0,0.0,0.29560720030836246,0.20559899364813858,0.0,0.548,0.7870637520220846,0.658885351622748,0.0,5.563288655533298,0.004071552554047441,6.129402798448519,4.929402798448519,,,yes
2.0,online,3,surface_dev_03,29,-15.0,0.005,0.13,4.5,True,0.21174323377731397,12.521219319480025,1.4136368397517225,100.0,0.0,0.3049125686837566,0.20510488203648053,0.0,0.548,0.7870637520220846,0.6567270017262868,0.0,5.984360716642944,0.004721756484236906,6.1397270347593835,4.939727034759384,,,yes
2.0,baseline,4,surface_dev_04,11,-15.0,0.012,0.1,4.5,True,0.20379142834811684,12.547590191893175,11.832529957633822,100.0,0.0,0.2839796481021964,0.20366683585887302,0.0,0.548,0.8500978318572577,0.7200230363754861,0.0,0.0,0.018082560735940285,6.226478858659898,5.026478858659899,,,yes
2.0,integral,4,surface_dev_04,11,-15.0,0.012,0.1,4.5,True,0.23967045579466933,12.545752590247272,8.126683306463141,100.0,0.0,0.35107330365911815,0.2041114547938445,0.0,0.548,0.8500789599787568,0.6959229364494735,0.0,5.235605314383704,0.017078122629774088,6.1959938863302595,4.99599388633026,,,yes
2.0,friction,4,surface_dev_04,11,-15.0,0.012,0.1,4.5,True,0.21289058574450812,12.547590191893178,1.9102765205642305,100.0,0.0,0.2957410728215066,0.2010450376492616,0.0,0.548,0.8500978318572577,0.7111500314773751,0.0,5.55224383854195,0.0039836438502344786,6.175048221888517,4.9750482218885175,,,yes
2.0,online,4,surface_dev_04,11,-15.0,0.012,0.1,4.5,True,0.22122386552497741,12.547590191893178,1.4270571518322615,100.0,0.0,0.3050544417916565,0.20049187127713752,0.0,0.548,0.8500978318572577,0.7097076744783017,0.0,5.984360762996737,0.004682858495437429,6.152265094625847,4.952265094625847,,,yes
2.0,baseline,5,surface_dev_05,29,-15.0,0.012,0.1,4.5,True,0.19374960790655463,12.526299748194475,11.828264454826725,100.0,0.0,0.28413294036089864,0.20846909988190435,0.0,0.548,0.8498904632013513,0.7210071950310322,0.0,0.0,0.018118594211392385,6.232875266892584,5.032875266892585,,,yes
2.0,integral,5,surface_dev_05,29,-15.0,0.012,0.1,4.5,True,0.23336757167557243,12.5243125364833,8.124118512156919,100.0,0.0,0.3512363562618271,0.20881639008614475,0.0,0.548,0.8498710441763729,0.6950694437300974,0.0,5.2230711463203106,0.017157476294516718,6.2021013533093825,5.002101353309383,,,yes
2.0,friction,5,surface_dev_05,29,-15.0,0.012,0.1,4.5,True,0.20395517694674603,12.526299748194475,1.8996649308310323,100.0,0.0,0.2958579425685933,0.20593930871859054,0.0,0.548,0.8498904632013513,0.7123223275376199,0.0,5.565839880294747,0.004049181272165611,6.167268423575619,4.96726842357562,,,yes
2.0,online,5,surface_dev_05,29,-15.0,0.012,0.1,4.5,True,0.2129286190554605,12.526299748194475,1.4239022834591544,100.0,0.0,0.3052096429015605,0.20537310359132827,0.0,0.548,0.8498904632013513,0.7103581704334412,0.0,5.984360716642944,0.0047196623380907025,6.1774572782586175,4.977457278258618,,,yes
2.0,baseline,6,surface_dev_06,11,-15.0,0.012,0.13,4.5,True,0.20505056501464072,12.54864814627929,11.835659025080094,100.0,0.0,0.2840298566201721,0.20361588371761685,0.0,0.548,0.8483793934031015,0.7178558723230939,0.0,0.0,0.018096630662921855,6.1821229877016926,4.982122987701693,,,yes
2.0,integral,6,surface_dev_06,11,-15.0,0.012,0.13,4.5,True,0.2408033266440464,12.546816605411765,8.130056093088374,100.0,0.0,0.351164167177355,0.2040723277689135,0.0,0.548,0.8483606285681518,0.6936890241078173,0.0,5.236951788297539,0.017101439024739745,6.151292927171358,4.951292927171359,,,yes
2.0,friction,6,surface_dev_06,11,-15.0,0.012,0.13,4.5,True,0.21402203937956238,12.548648146281925,1.9155507553974724,100.0,0.0,0.29578888285915367,0.20100684674490227,0.0,0.548,0.848379393403157,0.7089732763760312,0.0,5.552480527504062,0.004002321978702644,6.130792337965087,4.930792337965087,,,yes
2.0,online,6,surface_dev_06,11,-15.0,0.012,0.13,4.5,True,0.2223399895855853,12.548648146281925,1.4337579034446424,100.0,0.0,0.30511577354137914,0.2004722807052706,0.0,0.548,0.848379393403157,0.7075042753887772,0.0,5.984360762996737,0.00470925394864945,6.107964328163643,4.907964328163644,,,yes
2.0,baseline,7,surface_dev_07,29,-15.0,0.012,0.13,4.5,True,0.19485085991580706,12.527375258903394,11.831362433757079,100.0,0.0,0.2841835372434965,0.20841125017631928,0.0,0.548,0.8481726479865164,0.7188659210211664,0.0,0.0,0.01813269050828492,6.18830114827877,4.9883011482787705,,,yes
2.0,integral,7,surface_dev_07,29,-15.0,0.012,0.13,4.5,True,0.23434813166305568,12.525417164607413,8.127467441830179,100.0,0.0,0.35132736967734696,0.20876667742824287,0.0,0.548,0.8481533349769532,0.6928159290751912,0.0,5.224365662253845,0.017180822872313,6.15777940159309,4.957779401593091,,,yes
2.0,friction,7,surface_dev_07,29,-15.0,0.012,0.13,4.5,True,0.20492493535361544,12.527375258898903,1.9049135397443113,100.0,0.0,0.29590615615215865,0.20590024848043248,0.0,0.548,0.8481726479865233,0.7101431874054209,0.0,5.565966459904837,0.00406799986211455,6.123093719329272,4.923093719329272,,,yes
2.0,online,7,surface_dev_07,29,-15.0,0.012,0.13,4.5,True,0.21388695683992942,12.527375258898903,1.4306041144989754,100.0,0.0,0.3052719800193867,0.20535431008891297,0.0,0.548,0.8481726479865233,0.7081566716580101,0.0,5.984360716642944,0.004746227117939845,6.133054301827334,4.933054301827335,,,yes
2.0,baseline,8,surface_dev_08,11,0.0,0.005,0.1,4.5,True,0.15991481461968005,12.54275511398457,11.751726223880723,100.0,0.0,0.22707825899194584,0.20927359607738663,0.0,0.5760000000000001,0.788852548495679,0.6668619293572,0.0,0.0,0.018074124347754707,6.229073102857336,5.029073102857336,,,yes
2.0,integral,8,surface_dev_08,11,0.0,0.005,0.1,4.5,True,0.16712272099040723,12.540820937927887,8.093286543407746,100.0,0.0,0.286396697416566,0.20909736533408982,0.0,0.5760000000000001,0.7888355864140508,0.6437348795115885,0.0,5.189516877488271,0.017165638720310482,6.124761966426233,4.924761966426233,,,yes
2.0,friction,8,surface_dev_08,11,0.0,0.005,0.1,4.5,True,0.15962464814978983,12.54275511398457,1.8189984793523055,100.0,0.0,0.23851078327153302,0.20863793613037915,0.0,0.5760000000000001,0.788852548495679,0.6595776928369281,0.0,5.548435342725134,0.003824939990807843,6.104942908303386,4.904942908303386,,,yes
2.0,online,8,surface_dev_08,11,0.0,0.005,0.1,4.5,True,0.1592797646179324,12.579745879986286,1.3241418381504455,100.0,0.0,0.24805116097218713,0.20845825057648998,0.0,0.5760000000000001,0.788852548495679,0.6573293780838609,0.0,5.984360762996737,0.004500353554568147,6.08913129305576,4.889131293055761,,,yes
2.0,baseline,9,surface_dev_09,29,0.0,0.005,0.1,4.5,True,0.1486072753874772,12.52172077591962,11.74446889797008,100.0,0.0,0.2272882067606451,0.2147202398433754,0.0,0.578,0.7887089098337698,0.667773737426637,0.0,0.0,0.01810325961442696,6.23804196302491,5.038041963024911,,,yes
2.0,integral,9,surface_dev_09,29,0.0,0.005,0.1,4.5,True,0.15917315918701977,12.519996419980227,8.086326093655588,100.0,0.0,0.2866359908281126,0.21467522550039422,0.0,0.578,0.7886924348108684,0.643539419466578,0.0,5.187533169799901,0.017239571781430596,6.1332436121968685,4.933243612196869,,,yes
2.0,friction,9,surface_dev_09,29,0.0,0.005,0.1,4.5,True,0.14972503506466453,12.52172077591962,1.8058457221840467,100.0,0.0,0.2386899746181121,0.2140691274026111,0.0,0.578,0.7887089098337698,0.659656746452443,0.0,5.538479663631368,0.003895881873634266,6.1161538408419815,4.916153840841982,,,yes
2.0,online,9,surface_dev_09,29,0.0,0.005,0.1,4.5,True,0.1497757897303412,12.52172077591962,1.317944022871218,100.0,0.0,0.24827191639576005,0.2139115359809523,0.0,0.578,0.7887089098337698,0.6575259257410107,0.0,5.984360716642944,0.004555049570237803,6.100091120075861,4.900091120075862,,,yes
2.0,baseline,10,surface_dev_10,11,0.0,0.005,0.13,4.5,True,0.16098622076410252,12.543869156389864,11.75487929088039,100.0,0.0,0.22712308784485735,0.20921808829771954,0.0,0.5760000000000001,0.7872922298711518,0.6647011342323164,0.0,0.0,0.01808883536119217,6.184612353685477,4.984612353685478,,,yes
2.0,integral,10,surface_dev_10,11,0.0,0.005,0.13,4.5,True,0.16806082721735888,12.541940991746285,8.096906396744513,100.0,0.0,0.28647911451221786,0.20905183614935413,0.0,0.5760000000000001,0.787275367202557,0.6414890319047031,0.0,5.190227570795238,0.017190536989343044,6.080131433883489,4.88013143388349,,,yes
2.0,friction,10,surface_dev_10,11,0.0,0.005,0.13,4.5,True,0.1605685136071999,12.543869156389864,1.8242359379167317,100.0,0.0,0.23855243248231875,0.20859684783497368,0.0,0.5760000000000001,0.7872922298711518,0.6573669125086514,0.0,5.548305254618373,0.0038444378584874344,6.060429307895056,4.860429307895057,,,yes
2.0,online,10,surface_dev_10,11,0.0,0.005,0.13,4.5,True,0.16020404317889275,12.581185906246969,1.3308323539652076,100.0,0.0,0.24810468437255787,0.20843174082543664,0.0,0.5760000000000001,0.7872922298711518,0.6550977769200563,0.0,5.984360762996737,0.004527011426375212,6.044612344411643,4.844612344411644,,,yes
2.0,baseline,11,surface_dev_11,29,0.0,0.005,0.13,4.5,True,0.15104541143258335,12.531108471138362,11.74860721629896,100.0,0.0,0.22732726739868592,0.21470325253614342,0.0,0.578,0.7872259156862862,0.6656456814871994,0.0,0.0,0.01812067126011201,6.193561468463403,4.993561468463404,,,yes
2.0,integral,11,surface_dev_11,29,0.0,0.005,0.13,4.5,True,0.16131597802495787,12.529389870286877,8.090862054873678,100.0,0.0,0.2867170039938159,0.21466558105317066,0.0,0.578,0.7872095564958395,0.6413085104154739,0.0,5.1888706449479,0.017267865511728344,6.088587182221893,4.888587182221894,,,yes
2.0,friction,11,surface_dev_11,29,0.0,0.005,0.13,4.5,True,0.1519576935209903,12.531108471138362,1.8110190801470172,100.0,0.0,0.23871990712976662,0.21406951192770984,0.0,0.578,0.7872259156862862,0.657474334494236,0.0,5.540672680071354,0.003915478022784028,6.071616526745165,4.871616526745166,,,yes
2.0,online,11,surface_dev_11,29,0.0,0.005,0.13,4.5,True,0.15196711115149886,12.531108471138362,1.3248685765313248,100.0,0.0,0.24831545846423042,0.21393237096170173,0.0,0.578,0.7872259156862862,0.6553379977963305,0.0,5.984360716642944,0.004580562348156599,6.055550315086367,4.855550315086368,,,yes
2.0,baseline,12,surface_dev_12,11,0.0,0.012,0.1,4.5,True,0.16269895871739326,12.550093191841206,11.75638991312294,100.0,0.0,0.22733455044821654,0.20978600372212788,0.0,0.5760000000000001,0.8500591219433375,0.718029278051098,0.0,0.0,0.01809613008334658,6.227608836227822,5.027608836227823,,,yes
2.0,integral,12,surface_dev_12,11,0.0,0.012,0.1,4.5,True,0.16985508317677686,12.548208119371434,8.100816631729158,100.0,0.0,0.28667669132121654,0.20962300971050876,0.0,0.5760000000000001,0.8500409538988243,0.6948847836336438,0.0,5.188963119335501,0.017197928320594566,6.123247503628248,4.923247503628248,,,yes
2.0,friction,12,surface_dev_12,11,0.0,0.012,0.1,4.5,True,0.16163803962170412,12.550093191841206,1.825251166576783,100.0,0.0,0.2387045781517965,0.20897582234596856,0.0,0.5760000000000001,0.8500591219433375,0.7110951932687084,0.0,5.552079111894899,0.00382309739584771,6.103508984176649,4.90350898417665,,,yes
2.0,online,12,surface_dev_12,11,0.0,0.012,0.1,4.5,True,0.16114470954480709,12.617920173318755,1.3404538411325244,100.0,0.0,0.24831266102850957,0.2087867906040516,0.0,0.5760000000000001,0.8500591219433375,0.7085418566668347,0.0,5.984360762996737,0.004524753715103488,6.0877183006312325,4.887718300631233,,,yes
2.0,baseline,13,surface_dev_13,29,0.0,0.012,0.1,4.5,True,0.15133712149129389,12.528104543201252,11.749144037458137,100.0,0.0,0.22754797195502438,0.21523712900835326,0.0,0.578,0.8498744790783399,0.7189356860029597,0.0,0.0,0.018126587232726716,6.236735702928786,5.0367357029287865,,,yes
2.0,integral,13,surface_dev_13,29,0.0,0.012,0.1,4.5,True,0.1617884022348555,12.529796439258593,8.093579611942834,100.0,0.0,0.2869132313670625,0.21518691025638842,0.0,0.578,0.8498564082619411,0.6948135966314342,0.0,5.187012278078868,0.017272118554371337,6.131901262269485,4.931901262269486,,,yes
2.0,friction,13,surface_dev_13,29,0.0,0.012,0.1,4.5,True,0.15161407040262811,12.527109320542918,1.812075609968205,100.0,0.0,0.23888281217565033,0.21438540343900395,0.0,0.578,0.8498744790783399,0.7108042175102205,0.0,5.541453855432803,0.003893768690329063,6.114882604185373,4.914882604185374,,,yes
2.0,online,13,surface_dev_13,29,0.0,0.012,0.1,4.5,True,0.15151573073628272,12.54117537682389,1.3355596153122145,100.0,0.0,0.24853029398687643,0.21422400846735612,0.0,0.578,0.8498744790783399,0.7088248322423065,0.0,5.984360716642944,0.00458250708082078,6.098832737962983,4.898832737962984,,,yes
2.0,baseline,14,surface_dev_14,11,0.0,0.012,0.13,4.5,True,0.1637589239963734,12.551179821232543,11.759528068223988,100.0,0.0,0.22737867082724111,0.20972644838839075,0.0,0.5760000000000001,0.8483414278248405,0.7158995529852954,0.0,0.0,0.018110815314273474,6.183153641296879,4.983153641296879,,,yes
2.0,integral,14,surface_dev_14,11,0.0,0.012,0.13,4.5,True,0.17078469152970627,12.549300050502483,8.104413707299482,100.0,0.0,0.2867579866692159,0.20957507991869545,0.0,0.5760000000000001,0.8483233482519461,0.6926085828837594,0.0,5.1896798874732974,0.017222686370780907,6.078622655676931,4.878622655676931,,,yes
2.0,friction,14,surface_dev_14,11,0.0,0.012,0.13,4.5,True,0.16258033764989227,12.551179821232543,1.8305182542442706,100.0,0.0,0.23874597795424027,0.20893100670655274,0.0,0.5760000000000001,0.8483414278248405,0.708893932760142,0.0,5.551826260517868,0.0038427309375596423,6.0590018616283,4.8590018616283,,,yes
2.0,online,14,surface_dev_14,11,0.0,0.012,0.13,4.5,True,0.16207255133078471,12.619415640267738,1.3471556689248392,100.0,0.0,0.24836636026519868,0.2087573498721243,0.0,0.5760000000000001,0.8483414278248405,0.706331529072908,0.0,5.984360762996737,0.004551388110446988,6.043201411306654,4.843201411306655,,,yes
2.0,baseline,15,surface_dev_15,29,0.0,0.012,0.13,4.5,True,0.15215345925122853,12.529635840373022,11.752262200244274,100.0,0.0,0.2275924005830072,0.2151798137217693,0.0,0.578,0.8481570759479098,0.7167881001322387,0.0,0.0,0.01814135589181813,6.192288912550101,4.9922889125501015,,,yes
2.0,integral,15,surface_dev_15,29,0.0,0.012,0.13,4.5,True,0.16246421301176012,12.53156030863604,8.097175335789872,100.0,0.0,0.2869951156880795,0.21513587575900553,0.0,0.578,0.8481390858682616,0.6925864857072819,0.0,5.187783728178456,0.017297105553564108,6.087283318513002,4.887283318513003,,,yes
2.0,friction,15,surface_dev_15,29,0.0,0.012,0.13,4.5,True,0.15229634921717314,12.52823835509139,1.8173335456697308,100.0,0.0,0.23892453801642893,0.2143447234797325,0.0,0.578,0.8481570759479098,0.7086240687229419,0.0,5.541144845693358,0.003913613542764708,6.070383992691683,4.870383992691684,,,yes
2.0,online,15,surface_dev_15,29,0.0,0.012,0.13,4.5,True,0.15217824197362767,12.542949916896141,1.3422572294517723,100.0,0.0,0.24858320757297583,0.2141975520386896,0.0,0.578,0.8481570759479098,0.7066409390972042,0.0,5.984360716642944,0.004609375936190253,6.0543301112857915,4.854330111285792,,,yes
2.0,baseline,16,surface_dev_16,11,15.0,0.005,0.1,4.5,True,0.19365702672024857,12.610178365977276,11.796661927594585,100.0,0.0,0.21600297575323002,0.20270704490034483,0.0,0.546,0.7888893134161933,0.6654529616989153,0.0,0.0,0.018306828562917234,6.012409038023945,4.8124090380239455,,,yes
2.0,integral,16,surface_dev_16,11,15.0,0.005,0.1,4.5,True,0.20924293512181485,12.65688490959961,8.174909151367933,100.0,0.0,0.2731408001509391,0.2024083545214276,0.0,0.546,0.7888714030893431,0.6432238456719388,0.0,5.183918043801208,0.017621269810900096,5.936807555227171,4.736807555227172,,,yes
2.0,friction,16,surface_dev_16,11,15.0,0.005,0.1,4.5,True,0.17538544036500178,12.592717871161149,1.9248290532663024,100.0,0.0,0.2278737861415728,0.20307190978803646,0.0,0.546,0.7888893134163182,0.658410704582571,0.0,5.624935016421131,0.004122500386278402,5.924862649113289,4.72486264911329,,,yes
