surface_yaw_deg,scale,case,arm,simulation_seed,phase,sample_count,force_rmse_n,peak_force_n,contact_ratio_pct,tangent_rmse_mm,tangent_velocity_error_rms_m_s,orientation_rmse_deg,saturation_pct,projection_pct,minimum_torque_headroom_nm,minimum_reserved_torque_headroom_nm,paired_baseline_force_rmse_increase_n,paired_baseline_orientation_rmse_increase_deg,paired_friction_force_rmse_increase_n,paired_friction_orientation_rmse_increase_deg,failed_gates,all_gates_pass,supplemental_failures,all_checks_pass
-15,1,modest_combined,friction,11,combined_post,2000,0.7544253345032275,11.79153059327574,100.0,4.437505797520181,0.0054182053751384894,0.27899699820465407,0.0,0.0,5.71999889492241,4.519998894922411,-0.01973034273894736,0.017658487331863815,0.0,0.0,,yes,,yes
-15,1,modest_combined,online,11,pre_change,1250,0.30448697043844714,12.494949269156686,100.0,1.8318041958831626,0.00423096209962963,0.6691737824115513,0.0,0.0,6.446732261773698,5.2467322617736984,0.01487016596319024,0.04650388852071541,0.0004621310260448652,0.00109638846672111,,yes,,yes
-15,1,modest_combined,online,11,combined_transition,2000,0.47610769572101863,12.316739279703095,100.0,1.4307021292073765,0.003927880391973515,0.2387300460600033,0.0,0.0,5.861594146393723,4.661594146393724,0.03411839640669495,-0.03564841696935023,-0.002057269635630854,0.006326492492653546,,yes,,yes
-15,1,modest_combined,online,11,combined_post,2000,0.7519492993052123,11.79598567413369,100.0,3.3325586657033037,0.0040810759282191526,0.28362245763336885,0.0,0.0,5.721009991027678,4.521009991027679,-0.022206377936962562,0.0222839467605786,-0.002476035198015203,0.004625459428714784,,yes,,yes
0,1,stop_hold_reverse,baseline,11,forward,1500,0.16170201121175692,12.499576317076627,100.0,11.753903808698805,0.017916212245592845,0.4253331943743333,0.0,0.0,6.228813320417821,5.028813320417822,0.0,0.0,-0.000580432756356497,-0.024821402222027722,,yes,,yes
0,1,stop_hold_reverse,baseline,11,stopping,500,0.1164482744346103,12.218781112183109,100.0,10.449875528458596,0.008151273865938835,0.2297898414499562,0.0,0.0,5.728757750018284,4.5287577500182845,0.0,0.0,-0.03373535775057261,-0.022859296707373994,,yes,,yes
0,1,stop_hold_reverse,baseline,11,hold,750,0.043953794373959076,12.139404533834961,100.0,5.999863448393006,0.003958338313044137,0.27785457604738856,0.0,0.0,5.878382404802523,4.678382404802524,0.0,0.0,-0.016158283478274554,0.10078238616630425,,yes,,yes
0,1,stop_hold_reverse,baseline,11,reverse_ramp,500,0.0905768903665431,12.280652331747108,100.0,7.056789272183311,0.021260428895607645,0.21068070410128348,0.0,0.0,6.296651695143849,5.09665169514385,0.0,0.0,-0.00983499296632745,-0.05548960521374058,,yes,,yes
0,1,stop_hold_reverse,baseline,11,reverse,2000,0.10000378077241912,12.3360291873435,100.0,11.624127469732915,0.014126309731149093,0.35345966177165117,0.0,0.0,5.7079666730511125,4.507966673051113,0.0,0.0,0.011034526437865122,-0.0037221363714765587,,yes,,yes
0,1,stop_hold_reverse,friction,11,forward,1500,0.16228244396811342,12.360117222472537,100.0,1.8043320344220601,0.0035576618504564745,0.45015459659636103,0.0,0.0,6.1034263503519135,4.903426350351914,0.000580432756356497,0.024821402222027722,0.0,0.0,,yes,,yes
0,1,stop_hold_reverse,friction,11,stopping,500,0.1501836321851829,12.309706038208967,100.0,0.7798187823008504,0.0025990620017485025,0.2526491381573302,0.0,0.0,5.658486269055166,4.458486269055166,0.03373535775057261,0.022859296707373994,0.0,0.0,,yes,,yes
0,1,stop_hold_reverse,friction,11,hold,750,0.06011207785223363,12.248339466739324,100.0,0.23377925363626492,0.00021593185952137976,0.1770721898810843,0.0,0.0,6.464152067526658,5.264152067526659,0.016158283478274554,-0.10078238616630425,0.0,0.0,,yes,,yes
0,1,stop_hold_reverse,friction,11,reverse_ramp,500,0.10041188333287054,12.194275917684383,100.0,1.641977883961917,0.003939411149261453,0.26617030931502406,0.0,0.0,6.531132693935064,5.331132693935064,0.00983499296632745,0.05548960521374058,0.0,0.0,,yes,,yes
0,1,stop_hold_reverse,friction,11,reverse,2000,0.088969254334554,12.228912898631748,100.0,1.5113328564625184,0.0022062946470571376,0.3571817981431277,0.0,0.0,5.722823619189248,4.522823619189249,-0.011034526437865122,0.0037221363714765587,0.0,0.0,,yes,,yes
0,1,stop_hold_reverse,online,11,forward,1500,0.1618314716815358,12.359868146426821,100.0,1.282849763494329,0.004047786920887525,0.46385543769146115,0.0,0.0,6.087754601031271,4.887754601031272,0.00012946046977888037,0.038522243317127836,-0.0004509722865776167,0.013700841095100114,,yes,,yes
0,1,stop_hold_reverse,online,11,stopping,500,0.14999350380043106,12.299867549499659,100.0,1.1286228531645923,0.0024105603484432924,0.2580073536301067,0.0,0.0,5.646844352786589,4.44684435278659,0.03354522936582076,0.028217512180150478,-0.00019012838475185312,0.005358215472776484,,yes,,yes
